dep,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
54,2020-02-26,0,0,365,0,0,0,174,191,0,0,0,120,0,0,49,71
54,2020-02-27,0,0,385,0,0,0,201,184,0,0,0,111,0,0,40,71
54,2020-02-28,0,0,376,0,0,0,183,193,0,0,0,127,0,0,47,80
54,2020-02-29,0,0,421,0,0,0,209,212,0,0,0,250,0,0,120,130
54,2020-03-01,0,0,402,0,0,0,216,186,0,0,0,262,0,0,110,152
54,2020-03-02,0,0,447,0,0,0,230,217,0,0,0,134,0,0,59,75
54,2020-03-03,0,0,385,0,0,0,186,199,0,0,0,149,0,0,67,82
54,2020-03-04,0,0,413,0,0,0,205,208,0,0,0,108,0,0,43,65
54,2020-03-05,0,0,390,0,0,0,218,172,0,0,0,156,0,0,79,77
54,2020-03-06,0,1,412,0,0,1,223,189,0,0,0,123,0,0,53,70
54,2020-03-07,0,0,390,0,0,0,204,185,0,0,0,224,0,0,98,126
54,2020-03-08,0,2,425,0,2,0,224,201,0,0,1,254,0,1,104,150
54,2020-03-09,0,0,419,0,0,0,212,207,0,0,0,156,0,0,64,92
54,2020-03-10,0,1,404,0,1,0,216,188,0,0,1,124,0,1,54,70
54,2020-03-11,0,4,389,2,2,2,215,174,1,1,0,125,0,0,54,71
54,2020-03-12,0,3,414,1,2,1,218,196,1,0,0,142,0,0,63,79
54,2020-03-13,0,3,384,2,2,1,210,174,1,1,2,143,0,2,64,79
54,2020-03-14,0,3,382,2,1,2,186,196,1,1,5,260,2,3,113,147
54,2020-03-15,0,2,322,1,1,1,169,153,1,0,2,298,0,2,141,157
54,2020-03-16,0,7,320,5,5,2,165,155,4,1,1,131,0,1,59,72
54,2020-03-17,0,12,236,5,5,7,120,116,3,2,1,141,0,1,56,85
54,2020-03-18,0,4,245,2,2,2,118,127,0,2,1,142,1,0,60,82
54,2020-03-19,0,23,263,9,11,12,150,113,5,4,8,129,5,3,57,72
54,2020-03-20,0,35,225,14,17,18,111,114,6,8,13,114,7,6,45,69
54,2020-03-21,0,28,188,15,19,9,93,95,10,5,4,178,1,3,76,102
55,2020-02-24,0,0,107,0,0,0,47,60,0,0,,,,,,
55,2020-02-25,0,0,123,0,0,0,66,57,0,0,,,,,,
55,2020-02-26,0,0,106,0,0,0,56,50,0,0,,,,,,
55,2020-02-27,0,0,94,0,0,0,48,46,0,0,,,,,,
55,2020-02-28,0,0,117,0,0,0,56,61,0,0,,,,,,
55,2020-02-29,0,0,105,0,0,0,53,52,0,0,,,,,,
55,2020-03-01,0,0,86,0,0,0,49,37,0,0,,,,,,
55,2020-03-02,0,0,104,0,0,0,54,50,0,0,,,,,,
55,2020-03-03,0,0,92,0,0,0,53,39,0,0,,,,,,
55,2020-03-04,0,0,124,0,0,0,68,56,0,0,,,,,,
55,2020-03-05,0,0,129,0,0,0,69,60,0,0,,,,,,
55,2020-03-06,0,0,99,0,0,0,44,55,0,0,,,,,,
55,2020-03-07,0,0,95,0,0,0,48,47,0,0,,,,,,
55,2020-03-08,0,0,123,0,0,0,62,61,0,0,,,,,,
55,2020-03-09,0,0,134,0,0,0,66,68,0,0,,,,,,
55,2020-03-10,0,0,113,0,0,0,66,47,0,0,,,,,,
55,2020-03-11,0,1,97,1,0,1,43,54,0,1,,,,,,
55,2020-03-12,0,2,115,0,2,0,58,57,0,0,,,,,,
55,2020-03-13,0,0,110,0,0,0,50,60,0,0,,,,,,
55,2020-03-14,0,5,92,0,2,3,45,47,0,0,,,,,,
55,2020-03-15,0,0,91,0,0,0,51,40,0,0,,,,,,
55,2020-03-16,0,1,84,1,0,1,36,48,0,1,,,,,,
55,2020-03-17,0,12,77,1,0,12,32,45,0,1,,,,,,
55,2020-03-18,0,2,71,2,1,1,37,34,1,1,,,,,,
55,2020-03-19,0,0,85,0,0,0,46,39,0,0,,,,,,
55,2020-03-20,0,28,78,6,9,19,32,46,2,4,,,,,,
55,2020-03-21,0,20,52,6,7,13,26,26,4,2,,,,,,
56,2020-02-24,0,0,395,0,0,0,204,191,0,0,0,99,0,0,44,55
56,2020-02-25,0,0,387,0,0,0,187,200,0,0,0,78,0,0,32,46
56,2020-02-26,0,0,324,0,0,0,179,145,0,0,0,103,0,0,40,63
56,2020-02-27,0,0,338,0,0,0,168,170,0,0,0,105,0,0,39,66
56,2020-02-28,0,0,327,0,0,0,169,158,0,0,0,112,0,0,49,63
56,2020-02-29,0,0,319,0,0,0,156,163,0,0,0,129,0,0,53,76
56,2020-03-01,0,0,305,0,0,0,159,146,0,0,0,139,0,0,62,77
56,2020-03-02,0,0,372,0,0,0,195,177,0,0,0,99,0,0,42,57
56,2020-03-03,0,7,306,1,4,3,151,155,1,0,0,96,0,0,41,55
56,2020-03-04,0,65,352,0,24,41,174,178,0,0,0,82,0,0,34,48
56,2020-03-05,0,96,428,0,32,64,203,225,0,0,0,55,0,0,24,31
56,2020-03-06,0,69,398,0,20,49,185,213,0,0,0,59,0,0,28,31
56,2020-03-07,0,59,400,0,27,32,204,196,0,0,1,137,0,1,63,74
56,2020-03-08,0,15,398,0,8,7,215,183,0,0,1,148,0,1,49,99
56,2020-03-09,0,27,456,0,10,17,225,231,0,0,0,109,0,0,56,53
56,2020-03-10,0,52,478,0,17,35,220,258,0,0,0,74,0,0,38,36
56,2020-03-11,0,51,439,0,22,29,219,220,0,0,1,38,0,1,15,23
56,2020-03-12,0,69,452,1,34,35,210,242,0,1,0,69,0,0,28,41
56,2020-03-13,0,63,424,0,26,37,206,218,0,0,0,78,0,0,40,38
56,2020-03-14,0,50,409,2,26,24,220,189,1,1,1,151,0,1,64,87
56,2020-03-15,0,40,341,1,15,25,165,176,1,0,0,150,0,0,69,81
56,2020-03-16,0,33,282,2,10,23,129,153,0,2,6,80,2,4,36,44
56,2020-03-17,0,62,236,3,22,40,121,115,2,1,1,82,0,1,30,52
56,2020-03-18,0,91,297,5,26,65,126,171,3,2,0,63,0,0,25,38
56,2020-03-19,0,61,275,7,22,39,121,154,4,3,1,75,1,0,30,45
56,2020-03-20,0,54,264,1,15,39,110,154,0,1,2,65,1,1,31,34
56,2020-03-21,0,16,205,0,3,13,87,118,0,0,5,102,1,4,38,64
57,2020-02-24,0,0,775,0,0,0,402,373,0,0,,,,,,
57,2020-02-25,0,0,735,0,0,0,356,379,0,0,,,,,,
57,2020-02-26,0,0,714,0,0,0,379,335,0,0,,,,,,
57,2020-02-27,0,0,727,0,0,0,356,371,0,0,,,,,,
57,2020-02-28,0,1,769,0,1,0,370,399,0,0,,,,,,
57,2020-02-29,0,0,747,0,0,0,399,348,0,0,,,,,,
57,2020-03-01,0,0,738,0,0,0,365,373,0,0,,,,,,
57,2020-03-02,0,0,795,0,0,0,417,378,0,0,,,,,,
57,2020-03-03,0,0,796,0,0,0,404,392,0,0,,,,,,
57,2020-03-04,0,0,764,0,0,0,376,388,0,0,,,,,,
57,2020-03-05,0,0,751,0,0,0,375,375,0,0,,,,,,
57,2020-03-06,0,0,730,0,0,0,364,366,0,0,,,,,,
57,2020-03-07,0,2,688,2,0,2,359,329,0,2,,,,,,
57,2020-03-08,0,1,662,0,0,1,333,329,0,0,,,,,,
57,2020-03-09,0,0,701,0,0,0,378,323,0,0,,,,,,
57,2020-03-10,0,5,690,2,2,3,355,335,0,2,,,,,,
57,2020-03-11,0,1,677,1,0,1,343,334,0,1,,,,,,
57,2020-03-12,0,2,718,1,0,2,352,366,0,1,,,,,,
57,2020-03-13,0,0,575,0,0,0,302,273,0,0,,,,,,
57,2020-03-14,0,2,652,1,1,1,335,317,0,1,,,,,,
57,2020-03-15,0,80,622,18,29,50,318,303,9,9,,,,,,
57,2020-03-16,0,103,574,26,43,60,288,286,18,8,,,,,,
57,2020-03-17,0,72,475,13,18,54,222,253,7,6,,,,,,
57,2020-03-18,0,107,547,29,30,77,264,283,11,18,,,,,,
57,2020-03-19,0,43,456,28,22,21,230,226,17,11,,,,,,
57,2020-03-20,0,124,508,32,34,90,223,285,14,18,,,,,,
57,2020-03-21,0,66,412,26,25,41,200,212,12,14,,,,,,
58,2020-02-24,0,0,229,0,0,0,139,90,0,0,,,,,,
58,2020-02-25,0,0,204,0,0,0,111,93,0,0,,,,,,
58,2020-02-26,0,0,177,0,0,0,90,87,0,0,,,,,,
58,2020-02-27,0,0,177,0,0,0,86,91,0,0,,,,,,
58,2020-02-28,0,0,186,0,0,0,105,81,0,0,,,,,,
58,2020-02-29,0,0,183,0,0,0,98,85,0,0,,,,,,
58,2020-03-01,0,0,177,0,0,0,99,78,0,0,,,,,,
58,2020-03-02,0,3,197,0,1,2,113,84,0,0,,,,,,
58,2020-03-03,0,1,176,0,0,1,101,75,0,0,,,,,,
58,2020-03-04,0,1,168,1,0,1,84,84,0,1,,,,,,
58,2020-03-05,0,1,174,1,0,1,90,84,0,1,,,,,,
58,2020-03-06,0,2,187,2,0,2,88,99,0,2,,,,,,
58,2020-03-07,0,3,171,3,0,3,105,66,0,3,,,,,,
58,2020-03-08,0,2,173,2,1,1,93,80,1,1,,,,,,
58,2020-03-09,0,3,209,3,2,1,110,99,2,1,,,,,,
58,2020-03-10,0,3,182,3,0,3,106,76,0,3,,,,,,
58,2020-03-11,0,0,159,0,0,0,97,62,0,0,,,,,,
58,2020-03-12,0,4,176,4,1,3,94,82,1,3,,,,,,
58,2020-03-13,0,7,164,6,4,3,88,76,3,3,,,,,,
58,2020-03-14,0,3,145,3,1,2,78,67,1,2,,,,,,
58,2020-03-15,0,4,140,4,3,1,65,74,3,1,,,,,,
58,2020-03-16,0,11,135,3,6,5,81,54,3,0,,,,,,
58,2020-03-17,0,12,111,4,6,6,65,46,3,1,,,,,,
58,2020-03-18,0,10,115,3,4,6,62,53,3,0,,,,,,
58,2020-03-19,0,9,104,6,4,5,62,42,2,4,,,,,,
58,2020-03-20,0,12,127,6,5,7,58,69,3,3,,,,,,
58,2020-03-21,0,9,133,3,2,7,69,64,1,2,,,,,,
59,2020-02-24,0,0,2188,0,0,0,1139,1049,0,0,0,794,0,0,340,454
59,2020-02-25,0,0,1864,0,0,0,945,918,0,0,0,664,0,0,275,389
59,2020-02-26,0,0,1935,0,0,0,989,946,0,0,0,690,0,0,312,378
59,2020-02-27,0,0,1844,0,0,0,907,936,0,0,0,661,0,0,292,369
59,2020-02-28,0,0,1864,0,0,0,911,953,0,0,0,704,0,0,303,401
59,2020-02-29,0,0,1827,0,0,0,898,929,0,0,0,870,0,0,380,490
59,2020-03-01,0,2,1731,1,2,0,883,847,1,0,0,778,0,0,341,437
59,2020-03-02,0,11,2090,1,4,7,1045,1045,0,1,0,834,0,0,361,473
59,2020-03-03,0,5,1947,1,1,4,971,976,0,1,0,711,0,0,302,409
59,2020-03-04,0,13,1817,0,3,10,921,896,0,0,0,700,0,0,325,375
59,2020-03-05,0,11,2048,2,3,8,1015,1033,1,1,0,775,0,0,360,415
59,2020-03-06,0,15,1963,1,7,8,998,965,1,0,0,676,0,0,290,386
59,2020-03-07,0,15,1799,1,6,9,933,866,1,0,0,770,0,0,356,414
59,2020-03-08,0,12,1819,1,7,5,928,891,0,1,2,745,2,0,331,414
59,2020-03-09,0,26,2240,2,14,12,1156,1084,1,1,0,879,0,0,383,496
59,2020-03-10,0,23,2036,5,12,11,999,1037,2,3,1,752,0,1,347,405
59,2020-03-11,0,18,2028,2,7,11,1002,1026,1,1,3,759,1,2,347,412
59,2020-03-12,0,8,1942,3,5,3,995,947,2,1,3,756,2,1,344,412
59,2020-03-13,0,58,1719,14,31,27,892,827,7,7,2,668,2,0,319,349
59,2020-03-14,0,41,1535,6,15,26,789,746,2,4,1,903,1,0,391,512
59,2020-03-15,0,32,1328,5,14,18,705,623,2,3,14,786,3,11,339,447
59,2020-03-16,0,39,1211,17,21,18,652,559,11,6,27,633,10,17,292,341
59,2020-03-17,0,32,996,16,12,20,521,475,8,8,33,443,14,19,211,232
59,2020-03-18,0,43,1000,15,24,19,502,497,10,5,31,458,16,15,224,234
59,2020-03-19,0,73,875,19,34,39,452,423,13,6,37,356,14,23,170,186
59,2020-03-20,0,66,900,22,29,37,444,456,11,11,36,346,13,23,161,185
59,2020-03-21,0,59,756,23,35,24,416,340,14,9,88,559,42,46,277,282
60,2020-02-24,0,0,275,0,0,0,137,138,0,0,,,,,,
60,2020-02-25,0,0,208,0,0,0,97,111,0,0,,,,,,
60,2020-02-26,0,0,198,0,0,0,95,103,0,0,,,,,,
60,2020-02-27,0,0,151,0,0,0,81,70,0,0,,,,,,
60,2020-02-28,0,0,150,0,0,0,77,73,0,0,,,,,,
60,2020-02-29,0,0,192,0,0,0,99,93,0,0,,,,,,
60,2020-03-01,0,0,144,0,0,0,80,64,0,0,,,,,,
60,2020-03-02,0,0,199,0,0,0,100,99,0,0,,,,,,
60,2020-03-03,0,0,155,0,0,0,84,71,0,0,,,,,,
60,2020-03-04,0,0,182,0,0,0,82,100,0,0,,,,,,
60,2020-03-05,0,0,200,0,0,0,101,99,0,0,,,,,,
60,2020-03-06,0,0,205,0,0,0,107,98,0,0,,,,,,
60,2020-03-07,0,0,141,0,0,0,74,67,0,0,,,,,,
60,2020-03-08,0,0,141,0,0,0,71,70,0,0,,,,,,
60,2020-03-09,0,0,148,0,0,0,82,66,0,0,,,,,,
60,2020-03-10,0,0,145,0,0,0,68,77,0,0,,,,,,
60,2020-03-11,0,0,148,0,0,0,73,75,0,0,,,,,,
60,2020-03-12,0,0,176,0,0,0,84,92,0,0,,,,,,
60,2020-03-13,0,0,164,0,0,0,89,75,0,0,,,,,,
60,2020-03-14,0,0,158,0,0,0,101,57,0,0,,,,,,
60,2020-03-15,0,0,164,0,0,0,82,82,0,0,,,,,,
60,2020-03-16,0,0,118,0,0,0,59,59,0,0,,,,,,
60,2020-03-17,0,0,74,0,0,0,48,26,0,0,,,,,,
60,2020-03-18,0,0,96,0,0,0,54,42,0,0,,,,,,
60,2020-03-19,0,0,78,0,0,0,38,40,0,0,,,,,,
60,2020-03-20,0,0,63,0,0,0,31,32,0,0,,,,,,
60,2020-03-21,0,2,55,0,0,2,20,35,0,0,,,,,,
61,2020-02-24,0,0,168,0,0,0,88,80,0,0,,,,,,
61,2020-02-25,0,0,148,0,0,0,77,71,0,0,,,,,,
61,2020-02-26,0,0,124,0,0,0,62,62,0,0,,,,,,
61,2020-02-27,0,0,137,0,0,0,63,74,0,0,,,,,,
61,2020-02-28,0,0,200,0,0,0,96,104,0,0,,,,,,
61,2020-02-29,0,0,169,0,0,0,82,87,0,0,,,,,,
61,2020-03-01,0,0,172,0,0,0,86,86,0,0,,,,,,
61,2020-03-02,0,0,233,0,0,0,129,104,0,0,,,,,,
61,2020-03-03,0,0,228,0,0,0,121,107,0,0,,,,,,
61,2020-03-04,0,0,222,0,0,0,111,111,0,0,,,,,,
61,2020-03-05,0,0,209,0,0,0,93,116,0,0,,,,,,
61,2020-03-06,0,0,261,0,0,0,128,133,0,0,,,,,,
61,2020-03-07,0,0,207,0,0,0,99,108,0,0,,,,,,
61,2020-03-08,0,0,201,0,0,0,99,102,0,0,,,,,,
61,2020-03-09,0,0,259,0,0,0,133,126,0,0,,,,,,
61,2020-03-10,0,0,228,0,0,0,118,110,0,0,,,,,,
61,2020-03-11,0,0,222,0,0,0,119,103,0,0,,,,,,
61,2020-03-12,0,0,212,0,0,0,113,99,0,0,,,,,,
61,2020-03-13,0,0,200,0,0,0,117,83,0,0,,,,,,
61,2020-03-14,0,0,204,0,0,0,98,106,0,0,,,,,,
61,2020-03-15,0,1,171,0,1,0,84,87,0,0,,,,,,
61,2020-03-16,0,0,151,0,0,0,89,62,0,0,,,,,,
61,2020-03-17,0,2,125,0,0,2,67,58,0,0,,,,,,
61,2020-03-18,0,1,149,1,1,0,85,64,1,0,,,,,,
61,2020-03-19,0,0,116,0,0,0,63,53,0,0,,,,,,
61,2020-03-20,0,0,94,0,0,0,45,49,0,0,,,,,,
61,2020-03-21,0,0,102,0,0,0,63,39,0,0,,,,,,
62,2020-02-24,0,0,512,0,0,0,258,253,0,0,,,,,,
62,2020-02-25,0,0,490,0,0,0,259,231,0,0,,,,,,
62,2020-02-26,0,0,464,0,0,0,234,230,0,0,,,,,,
62,2020-02-27,0,0,455,0,0,0,244,211,0,0,,,,,,
62,2020-02-28,0,0,437,0,0,0,219,218,0,0,,,,,,
62,2020-02-29,0,0,458,0,0,0,228,229,0,0,,,,,,
62,2020-03-01,0,0,433,0,0,0,235,198,0,0,,,,,,
62,2020-03-02,0,0,473,0,0,0,256,216,0,0,,,,,,
62,2020-03-03,0,0,544,0,0,0,272,272,0,0,,,,,,
62,2020-03-04,0,1,545,0,1,0,279,266,0,0,,,,,,
62,2020-03-05,0,0,506,0,0,0,252,254,0,0,,,,,,
62,2020-03-06,0,0,496,0,0,0,243,253,0,0,,,,,,
62,2020-03-07,0,0,443,0,0,0,237,206,0,0,,,,,,
62,2020-03-08,0,0,473,0,0,0,250,223,0,0,,,,,,
62,2020-03-09,0,0,457,0,0,0,213,244,0,0,,,,,,
62,2020-03-10,0,2,409,0,0,2,183,226,0,0,,,,,,
62,2020-03-11,0,0,372,0,0,0,200,172,0,0,,,,,,
62,2020-03-12,0,1,370,1,1,0,191,179,1,0,,,,,,
62,2020-03-13,0,1,329,0,1,0,180,149,0,0,,,,,,
62,2020-03-14,0,3,317,1,2,1,171,146,1,0,,,,,,
62,2020-03-15,0,4,253,0,2,2,151,102,0,0,,,,,,
62,2020-03-16,0,3,257,2,1,2,125,132,0,2,,,,,,
62,2020-03-17,0,12,197,5,6,6,103,94,2,3,,,,,,
62,2020-03-18,0,12,182,4,7,5,97,85,3,1,,,,,,
62,2020-03-19,0,11,238,2,2,9,136,102,1,1,,,,,,
62,2020-03-20,0,21,149,1,9,12,72,77,1,0,,,,,,
62,2020-03-21,0,12,138,4,4,8,77,61,0,4,,,,,,
63,2020-02-24,0,0,190,0,0,0,103,87,0,0,0,140,0,0,58,82
63,2020-02-25,0,0,206,0,0,0,112,94,0,0,0,137,0,0,60,77
63,2020-02-26,0,0,168,0,0,0,82,86,0,0,0,119,0,0,44,75
63,2020-02-27,0,0,180,0,0,0,94,86,0,0,0,124,0,0,49,75
63,2020-02-28,0,0,204,0,0,0,100,104,0,0,0,129,0,0,50,79
63,2020-02-29,0,0,201,0,0,0,117,84,0,0,0,155,0,0,65,90
63,2020-03-01,0,0,189,0,0,0,109,80,0,0,0,150,0,0,64,86
63,2020-03-02,0,0,183,0,0,0,99,84,0,0,0,134,0,0,54,80
63,2020-03-03,0,0,183,0,0,0,87,96,0,0,0,131,0,0,58,73
63,2020-03-04,0,0,158,0,0,0,83,75,0,0,0,121,0,0,46,75
63,2020-03-05,0,0,155,0,0,0,73,82,0,0,0,105,0,0,44,61
63,2020-03-06,0,0,180,0,0,0,89,91,0,0,0,142,0,0,57,85
63,2020-03-07,0,0,176,0,0,0,92,84,0,0,0,147,0,0,56,91
63,2020-03-08,0,0,186,0,0,0,98,88,0,0,0,157,0,0,65,92
63,2020-03-09,0,0,164,0,0,0,90,74,0,0,0,143,0,0,56,87
63,2020-03-10,0,0,172,0,0,0,93,79,0,0,0,129,0,0,53,76
63,2020-03-11,0,0,159,0,0,0,92,67,0,0,0,112,0,0,48,64
63,2020-03-12,0,0,174,0,0,0,101,73,0,0,0,98,0,0,47,51
63,2020-03-13,0,0,168,0,0,0,82,86,0,0,0,132,0,0,67,65
63,2020-03-14,0,0,140,0,0,0,77,63,0,0,0,157,0,0,73,84
63,2020-03-15,0,0,122,0,0,0,70,52,0,0,0,116,0,0,43,73
63,2020-03-16,0,1,85,0,0,1,41,44,0,0,1,78,0,1,28,50
63,2020-03-17,0,0,66,0,0,0,44,22,0,0,9,72,3,6,31,41
63,2020-03-18,0,0,88,0,0,0,42,46,0,0,7,52,3,4,16,36
63,2020-03-19,0,2,91,1,1,1,51,40,1,0,5,68,2,3,26,42
63,2020-03-20,0,1,84,1,0,1,39,45,0,1,4,66,2,2,22,44
63,2020-03-21,0,4,73,2,2,2,37,36,0,2,3,99,2,1,36,63
64,2020-02-24,0,0,540,0,0,0,298,242,0,0,0,382,0,0,155,227
64,2020-02-25,0,0,460,0,0,0,249,211,0,0,0,349,0,0,135,214
64,2020-02-26,0,0,446,0,0,0,217,229,0,0,0,342,0,0,136,206
64,2020-02-27,0,0,470,0,0,0,250,220,0,0,0,349,0,0,158,191
64,2020-02-28,0,3,439,0,2,1,249,190,0,0,0,340,0,0,149,191
64,2020-02-29,0,0,460,0,0,0,232,228,0,0,0,443,0,0,188,255
64,2020-03-01,0,1,446,0,1,0,231,215,0,0,0,401,0,0,166,235
64,2020-03-02,0,11,444,0,6,5,234,210,0,0,0,346,0,0,164,182
64,2020-03-03,0,8,442,1,4,4,227,215,1,0,0,307,0,0,130,177
64,2020-03-04,0,3,441,0,2,1,218,223,0,0,0,335,0,0,148,187
64,2020-03-05,0,9,407,0,4,5,224,183,0,0,0,307,0,0,126,181
64,2020-03-06,0,4,396,1,3,1,193,203,0,1,2,292,1,1,112,180
64,2020-03-07,0,7,465,0,5,2,230,235,0,0,2,413,2,0,178,235
64,2020-03-08,0,2,472,2,2,0,238,233,2,0,1,420,0,1,172,248
64,2020-03-09,0,11,481,0,4,7,264,217,0,0,0,373,0,0,161,212
64,2020-03-10,0,17,461,2,9,8,260,201,1,1,1,352,0,1,139,213
64,2020-03-11,0,15,473,2,6,9,248,225,0,2,0,321,0,0,133,188
64,2020-03-12,0,13,424,1,8,5,226,198,1,0,2,343,1,1,144,199
64,2020-03-13,0,18,436,2,11,7,245,191,1,1,3,365,0,3,139,226
64,2020-03-14,0,13,392,0,4,9,210,182,0,0,15,412,7,8,184,228
64,2020-03-15,0,5,312,0,2,3,182,130,0,0,43,428,10,33,171,257
64,2020-03-16,0,21,280,3,7,14,152,128,1,2,60,329,30,30,141,188
64,2020-03-17,0,20,269,1,6,14,138,131,0,1,61,289,21,40,117,172
64,2020-03-18,0,20,237,3,9,11,115,122,2,1,42,261,17,25,94,167
64,2020-03-19,0,6,221,4,3,3,122,99,2,2,43,259,17,26,102,157
64,2020-03-20,0,14,245,5,6,8,134,111,2,3,52,241,24,28,103,138
64,2020-03-21,0,9,251,5,3,6,134,117,2,3,55,351,17,38,137,214
65,2020-02-24,0,0,174,0,0,0,101,73,0,0,,,,,,
65,2020-02-25,0,0,147,0,0,0,77,70,0,0,,,,,,
65,2020-02-26,0,0,144,0,0,0,81,63,0,0,,,,,,
65,2020-02-27,0,0,135,0,0,0,67,68,0,0,,,,,,
65,2020-02-28,0,0,157,0,0,0,72,85,0,0,,,,,,
65,2020-02-29,0,0,141,0,0,0,77,64,0,0,,,,,,
65,2020-03-01,0,0,135,0,0,0,69,66,0,0,,,,,,
65,2020-03-02,0,0,126,0,0,0,63,63,0,0,,,,,,
65,2020-03-03,0,0,124,0,0,0,68,56,0,0,,,,,,
65,2020-03-04,0,0,120,0,0,0,66,54,0,0,,,,,,
65,2020-03-05,0,0,117,0,0,0,68,49,0,0,,,,,,
65,2020-03-06,0,0,116,0,0,0,51,65,0,0,,,,,,
65,2020-03-07,0,0,119,0,0,0,61,58,0,0,,,,,,
65,2020-03-08,0,0,128,0,0,0,71,57,0,0,,,,,,
65,2020-03-09,0,0,131,0,0,0,69,62,0,0,,,,,,
65,2020-03-10,0,0,111,0,0,0,49,62,0,0,,,,,,
65,2020-03-11,0,0,119,0,0,0,66,53,0,0,,,,,,
65,2020-03-12,0,0,115,0,0,0,58,57,0,0,,,,,,
65,2020-03-13,0,0,96,0,0,0,47,49,0,0,,,,,,
65,2020-03-14,0,0,122,0,0,0,60,62,0,0,,,,,,
65,2020-03-15,0,0,85,0,0,0,37,48,0,0,,,,,,
65,2020-03-16,0,1,100,1,1,0,60,40,1,0,,,,,,
65,2020-03-17,0,2,64,1,2,0,33,31,1,0,,,,,,
65,2020-03-18,0,0,44,0,0,0,23,21,0,0,,,,,,
65,2020-03-19,0,0,46,0,0,0,24,22,0,0,,,,,,
65,2020-03-20,0,0,45,0,0,0,29,16,0,0,,,,,,
65,2020-03-21,0,0,21,0,0,0,14,7,0,0,,,,,,
66,2020-02-24,0,0,435,0,0,0,220,215,0,0,0,110,0,0,51,59
66,2020-02-25,0,0,412,0,0,0,205,207,0,0,0,113,0,0,43,70
66,2020-02-26,0,0,407,0,0,0,201,206,0,0,0,118,0,0,49,69
66,2020-02-27,0,0,396,0,0,0,208,188,0,0,0,112,0,0,45,67
66,2020-02-28,0,0,429,0,0,0,201,228,0,0,0,146,0,0,62,84
66,2020-02-29,0,0,403,0,0,0,222,181,0,0,0,185,0,0,74,111
66,2020-03-01,0,0,385,0,0,0,229,156,0,0,0,180,0,0,83,97
66,2020-03-02,0,1,471,0,0,1,237,234,0,0,0,120,0,0,50,70
66,2020-03-03,0,2,340,0,2,0,183,157,0,0,0,101,0,0,43,58
66,2020-03-04,0,2,373,0,2,0,193,180,0,0,0,99,0,0,36,63
66,2020-03-05,0,3,382,0,2,1,192,190,0,0,0,120,0,0,67,53
66,2020-03-06,0,0,391,0,0,0,205,186,0,0,0,129,0,0,54,75
66,2020-03-07,0,1,399,0,0,1,228,171,0,0,0,188,0,0,76,112
66,2020-03-08,0,0,392,0,0,0,203,189,0,0,0,169,0,0,85,84
66,2020-03-09,0,0,437,0,0,0,237,200,0,0,0,134,0,0,64,70
66,2020-03-10,0,0,401,0,0,0,201,200,0,0,0,138,0,0,59,79
66,2020-03-11,0,0,430,0,0,0,228,202,0,0,0,126,0,0,61,65
66,2020-03-12,0,1,386,0,0,1,199,187,0,0,0,140,0,0,75,65
66,2020-03-13,0,4,305,3,2,2,163,142,1,2,0,137,0,0,67,70
66,2020-03-14,0,2,297,1,1,1,158,139,0,1,1,195,0,1,83,112
66,2020-03-15,0,1,230,0,1,0,115,114,0,0,1,212,0,1,89,123
66,2020-03-16,0,5,243,0,1,4,133,110,0,0,0,137,0,0,58,79
66,2020-03-17,0,3,184,1,1,2,104,80,1,0,1,130,1,0,51,79
66,2020-03-18,0,10,193,5,6,4,111,82,1,4,8,127,5,3,61,66
66,2020-03-19,0,8,177,3,2,6,89,88,0,3,8,92,3,5,38,54
66,2020-03-20,0,7,157,4,2,5,82,75,1,3,7,96,2,5,39,57
66,2020-03-21,0,9,145,6,4,4,68,76,2,3,22,142,11,11,57,85
67,2020-02-24,0,0,547,0,0,0,277,270,0,0,0,289,0,0,150,139
67,2020-02-25,0,0,490,0,0,0,248,242,0,0,0,300,0,0,133,167
67,2020-02-26,0,0,428,0,0,0,211,217,0,0,0,315,0,0,136,179
67,2020-02-27,0,0,457,0,0,0,233,224,0,0,0,284,0,0,99,184
67,2020-02-28,0,3,485,0,1,2,233,252,0,0,0,281,0,0,126,155
67,2020-02-29,0,3,538,1,3,0,259,277,1,0,0,479,0,0,204,275
67,2020-03-01,0,0,545,0,0,0,282,263,0,0,0,528,0,0,226,302
67,2020-03-02,0,0,554,0,0,0,286,268,0,0,0,303,0,0,138,165
67,2020-03-03,0,3,481,0,1,2,232,249,0,0,0,284,0,0,120,164
67,2020-03-04,0,6,485,1,2,4,250,235,1,0,0,312,0,0,139,173
67,2020-03-05,0,0,507,0,0,0,261,246,0,0,0,298,0,0,134,164
67,2020-03-06,0,7,574,1,1,6,281,293,0,1,0,281,0,0,134,147
67,2020-03-07,0,5,539,3,3,2,298,240,2,1,4,428,3,1,205,223
67,2020-03-08,0,2,484,0,1,1,249,235,0,0,16,501,6,10,223,278
