reg,date_de_passage,sursaud_cl_age_corona,nbre_pass_corona,nbre_pass_tot,nbre_hospit_corona,nbre_pass_corona_h,nbre_pass_corona_f,nbre_pass_tot_h,nbre_pass_tot_f,nbre_hospit_corona_h,nbre_hospit_corona_f,nbre_acte_corona,nbre_acte_tot,nbre_acte_corona_h,nbre_acte_corona_f,nbre_acte_tot_h,nbre_acte_tot_f
24,2020-03-05,E,0,251,0,,,,,,,0,33,,,,
24,2020-03-06,0,0,1695,0,0,0,846,848,0,0,0,454,0,0,191,263
24,2020-03-06,A,0,376,0,,,,,,,0,114,,,,
24,2020-03-06,B,0,612,0,,,,,,,0,242,,,,
24,2020-03-06,C,0,279,0,,,,,,,0,64,,,,
24,2020-03-06,D,0,138,0,,,,,,,0,11,,,,
24,2020-03-06,E,0,290,0,,,,,,,0,22,,,,
24,2020-03-07,0,1,1494,0,0,1,768,726,0,0,1,568,1,0,247,321
24,2020-03-07,A,0,314,0,,,,,,,0,173,,,,
24,2020-03-07,B,1,503,0,,,,,,,1,240,,,,
24,2020-03-07,C,0,312,0,,,,,,,0,96,,,,
24,2020-03-07,D,0,125,0,,,,,,,0,19,,,,
24,2020-03-07,E,0,239,0,,,,,,,0,40,,,,
24,2020-03-08,0,1,1343,1,1,0,689,654,1,0,0,441,0,0,202,239
24,2020-03-08,A,0,282,0,,,,,,,0,156,,,,
24,2020-03-08,B,1,514,1,,,,,,,0,206,,,,
24,2020-03-08,C,0,254,0,,,,,,,0,48,,,,
24,2020-03-08,D,0,97,0,,,,,,,0,11,,,,
24,2020-03-08,E,0,196,0,,,,,,,0,20,,,,
24,2020-03-09,0,4,1787,1,1,3,893,892,0,1,1,517,0,1,242,275
24,2020-03-09,A,1,425,0,,,,,,,0,116,,,,
24,2020-03-09,B,2,657,0,,,,,,,1,278,,,,
24,2020-03-09,C,0,304,0,,,,,,,0,80,,,,
24,2020-03-09,D,0,166,0,,,,,,,0,18,,,,
24,2020-03-09,E,1,235,1,,,,,,,0,25,,,,
24,2020-03-10,0,2,1557,1,2,0,793,764,1,0,1,467,0,1,199,268
24,2020-03-10,A,0,349,0,,,,,,,0,102,,,,
24,2020-03-10,B,1,584,0,,,,,,,0,275,,,,
24,2020-03-10,C,0,272,0,,,,,,,0,62,,,,
24,2020-03-10,D,1,119,1,,,,,,,0,7,,,,
24,2020-03-10,E,0,233,0,,,,,,,1,19,,,,
24,2020-03-11,0,4,1491,0,1,3,738,753,0,0,1,478,1,0,207,271
24,2020-03-11,A,0,353,0,,,,,,,0,104,,,,
24,2020-03-11,B,2,519,0,,,,,,,1,285,,,,
24,2020-03-11,C,2,267,0,,,,,,,0,56,,,,
24,2020-03-11,D,0,126,0,,,,,,,0,18,,,,
24,2020-03-11,E,0,226,0,,,,,,,0,15,,,,
24,2020-03-12,0,19,1588,1,9,10,821,767,1,0,1,450,0,1,192,258
24,2020-03-12,A,8,408,0,,,,,,,0,119,,,,
24,2020-03-12,B,10,559,1,,,,,,,1,268,,,,
24,2020-03-12,C,1,269,0,,,,,,,0,42,,,,
24,2020-03-12,D,0,124,0,,,,,,,0,6,,,,
24,2020-03-12,E,0,228,0,,,,,,,0,14,,,,
24,2020-03-13,0,12,1336,1,4,8,698,638,0,1,0,422,0,0,175,247
24,2020-03-13,A,2,274,0,,,,,,,0,117,,,,
24,2020-03-13,B,7,443,0,,,,,,,0,223,,,,
24,2020-03-13,C,1,262,0,,,,,,,0,51,,,,
24,2020-03-13,D,1,112,0,,,,,,,0,13,,,,
24,2020-03-13,E,1,245,1,,,,,,,0,18,,,,
24,2020-03-14,0,18,1316,2,8,10,704,612,1,1,1,559,1,0,243,316
24,2020-03-14,A,2,275,0,,,,,,,0,162,,,,
24,2020-03-14,B,11,481,1,,,,,,,1,271,,,,
24,2020-03-14,C,2,249,0,,,,,,,0,78,,,,
24,2020-03-14,D,0,114,0,,,,,,,0,24,,,,
24,2020-03-14,E,3,197,1,,,,,,,0,22,,,,
24,2020-03-15,0,12,1172,5,3,9,614,558,2,3,6,429,2,4,163,266
24,2020-03-15,A,1,254,0,,,,,,,1,151,,,,
24,2020-03-15,B,3,406,1,,,,,,,5,177,,,,
24,2020-03-15,C,4,245,1,,,,,,,0,70,,,,
24,2020-03-15,D,1,88,0,,,,,,,0,13,,,,
24,2020-03-15,E,3,179,3,,,,,,,0,16,,,,
24,2020-03-16,0,18,1146,6,4,14,595,551,3,3,0,453,0,0,202,251
24,2020-03-16,A,0,194,0,,,,,,,0,118,,,,
24,2020-03-16,B,11,387,3,,,,,,,0,223,,,,
24,2020-03-16,C,2,230,0,,,,,,,0,80,,,,
24,2020-03-16,D,4,129,2,,,,,,,0,16,,,,
24,2020-03-16,E,1,206,1,,,,,,,0,16,,,,
24,2020-03-17,0,39,906,10,12,27,470,434,4,6,18,337,6,12,157,180
24,2020-03-17,A,1,147,0,,,,,,,3,85,,,,
24,2020-03-17,B,23,314,5,,,,,,,13,191,,,,
24,2020-03-17,C,11,189,2,,,,,,,0,39,,,,
24,2020-03-17,D,1,94,1,,,,,,,0,8,,,,
24,2020-03-17,E,3,162,2,,,,,,,0,12,,,,
24,2020-03-18,0,37,929,5,10,27,487,442,3,2,19,332,4,15,152,180
24,2020-03-18,A,2,177,0,,,,,,,0,60,,,,
24,2020-03-18,B,21,322,1,,,,,,,14,182,,,,
24,2020-03-18,C,12,192,3,,,,,,,4,50,,,,
24,2020-03-18,D,1,87,1,,,,,,,1,12,,,,
24,2020-03-18,E,1,151,0,,,,,,,0,23,,,,
24,2020-03-19,0,40,833,13,16,24,416,417,10,3,17,230,8,9,100,130
24,2020-03-19,A,1,146,0,,,,,,,0,49,,,,
24,2020-03-19,B,17,282,3,,,,,,,13,120,,,,
24,2020-03-19,C,14,187,3,,,,,,,4,36,,,,
24,2020-03-19,D,3,79,3,,,,,,,0,11,,,,
24,2020-03-19,E,5,139,4,,,,,,,0,13,,,,
24,2020-03-20,0,47,842,15,21,26,428,414,11,4,15,248,10,5,122,126
24,2020-03-20,A,1,126,0,,,,,,,0,38,,,,
24,2020-03-20,B,15,270,2,,,,,,,11,134,,,,
24,2020-03-20,C,17,189,5,,,,,,,3,52,,,,
24,2020-03-20,D,5,76,2,,,,,,,0,11,,,,
24,2020-03-20,E,9,181,6,,,,,,,1,13,,,,
24,2020-03-21,0,26,693,4,12,14,369,324,3,1,20,368,3,17,157,211
24,2020-03-21,A,0,108,0,,,,,,,0,81,,,,
24,2020-03-21,B,12,228,1,,,,,,,13,180,,,,
24,2020-03-21,C,8,172,1,,,,,,,5,65,,,,
24,2020-03-21,D,2,70,1,,,,,,,0,17,,,,
24,2020-03-21,E,4,115,1,,,,,,,2,25,,,,
27,2020-02-24,0,0,2486,0,0,0,1340,1146,0,0,0,410,0,0,205,205
27,2020-02-24,A,0,510,0,,,,,,,0,130,,,,
27,2020-02-24,B,0,814,0,,,,,,,0,163,,,,
27,2020-02-24,C,0,484,0,,,,,,,0,66,,,,
27,2020-02-24,D,0,252,0,,,,,,,0,22,,,,
27,2020-02-24,E,0,426,0,,,,,,,0,29,,,,
27,2020-02-25,0,0,2107,0,0,0,1110,997,0,0,0,356,0,0,161,194
27,2020-02-25,A,0,413,0,,,,,,,0,106,,,,
27,2020-02-25,B,0,692,0,,,,,,,0,122,,,,
27,2020-02-25,C,0,376,0,,,,,,,0,64,,,,
27,2020-02-25,D,0,232,0,,,,,,,0,23,,,,
27,2020-02-25,E,0,394,0,,,,,,,0,41,,,,
27,2020-02-26,0,0,2000,0,0,0,1033,966,0,0,0,320,0,0,144,176
27,2020-02-26,A,0,414,0,,,,,,,0,98,,,,
27,2020-02-26,B,0,658,0,,,,,,,0,121,,,,
27,2020-02-26,C,0,387,0,,,,,,,0,61,,,,
27,2020-02-26,D,0,172,0,,,,,,,0,17,,,,
27,2020-02-26,E,0,369,0,,,,,,,0,23,,,,
27,2020-02-27,0,0,2014,0,0,0,1046,968,0,0,0,359,0,0,145,214
27,2020-02-27,A,0,420,0,,,,,,,0,109,,,,
27,2020-02-27,B,0,664,0,,,,,,,0,128,,,,
27,2020-02-27,C,0,377,0,,,,,,,0,60,,,,
27,2020-02-27,D,0,207,0,,,,,,,0,23,,,,
27,2020-02-27,E,0,346,0,,,,,,,0,38,,,,
27,2020-02-28,0,0,2142,0,0,0,1117,1025,0,0,0,354,0,0,154,199
27,2020-02-28,A,0,417,0,,,,,,,0,116,,,,
27,2020-02-28,B,0,705,0,,,,,,,0,139,,,,
27,2020-02-28,C,0,428,0,,,,,,,0,48,,,,
27,2020-02-28,D,0,225,0,,,,,,,0,19,,,,
27,2020-02-28,E,0,367,0,,,,,,,0,31,,,,
27,2020-02-29,0,0,1992,0,0,0,1059,933,0,0,0,523,0,0,215,305
27,2020-02-29,A,0,394,0,,,,,,,0,167,,,,
27,2020-02-29,B,0,698,0,,,,,,,0,201,,,,
27,2020-02-29,C,0,391,0,,,,,,,0,83,,,,
27,2020-02-29,D,0,183,0,,,,,,,0,19,,,,
27,2020-02-29,E,0,326,0,,,,,,,0,45,,,,
27,2020-03-01,0,7,2036,7,3,4,1084,952,3,4,0,449,0,0,213,227
27,2020-03-01,A,0,414,0,,,,,,,0,148,,,,
27,2020-03-01,B,2,746,2,,,,,,,0,175,,,,
27,2020-03-01,C,1,380,1,,,,,,,0,72,,,,
27,2020-03-01,D,2,184,2,,,,,,,0,15,,,,
27,2020-03-01,E,2,312,2,,,,,,,0,29,,,,
27,2020-03-02,0,27,2203,13,14,13,1139,1063,6,7,0,454,0,0,189,264
27,2020-03-02,A,0,374,0,,,,,,,0,105,,,,
27,2020-03-02,B,7,750,3,,,,,,,0,189,,,,
27,2020-03-02,C,8,478,5,,,,,,,0,97,,,,
27,2020-03-02,D,5,204,1,,,,,,,0,27,,,,
27,2020-03-02,E,7,397,4,,,,,,,0,33,,,,
27,2020-03-03,0,16,1920,10,4,12,1041,878,4,6,0,387,0,0,186,201
27,2020-03-03,A,0,310,0,,,,,,,0,104,,,,
27,2020-03-03,B,3,645,1,,,,,,,0,177,,,,
27,2020-03-03,C,6,437,3,,,,,,,0,48,,,,
27,2020-03-03,D,2,188,2,,,,,,,0,25,,,,
27,2020-03-03,E,5,340,4,,,,,,,0,28,,,,
27,2020-03-04,0,22,1953,10,14,8,969,984,6,4,0,346,0,0,153,193
27,2020-03-04,A,0,370,0,,,,,,,0,70,,,,
27,2020-03-04,B,9,657,4,,,,,,,0,149,,,,
27,2020-03-04,C,9,417,3,,,,,,,0,62,,,,
27,2020-03-04,D,3,178,3,,,,,,,0,32,,,,
27,2020-03-04,E,1,331,0,,,,,,,0,28,,,,
27,2020-03-05,0,27,1966,12,15,12,1003,963,5,7,2,327,2,0,143,183
27,2020-03-05,A,1,292,0,,,,,,,1,62,,,,
27,2020-03-05,B,14,703,4,,,,,,,1,156,,,,
27,2020-03-05,C,7,404,3,,,,,,,0,47,,,,
27,2020-03-05,D,1,196,1,,,,,,,0,20,,,,
27,2020-03-05,E,4,370,4,,,,,,,0,36,,,,
27,2020-03-06,0,38,1971,13,14,24,1007,964,5,8,1,372,0,1,164,206
27,2020-03-06,A,2,319,0,,,,,,,0,98,,,,
27,2020-03-06,B,16,688,2,,,,,,,0,132,,,,
27,2020-03-06,C,10,377,3,,,,,,,1,72,,,,
27,2020-03-06,D,2,190,2,,,,,,,0,30,,,,
27,2020-03-06,E,8,397,6,,,,,,,0,34,,,,
27,2020-03-07,0,27,1918,15,10,17,1001,917,6,9,1,480,0,1,226,251
27,2020-03-07,A,2,359,2,,,,,,,0,140,,,,
27,2020-03-07,B,13,683,3,,,,,,,0,188,,,,
27,2020-03-07,C,3,404,1,,,,,,,1,70,,,,
27,2020-03-07,D,1,157,1,,,,,,,0,28,,,,
27,2020-03-07,E,8,315,8,,,,,,,0,46,,,,
27,2020-03-08,0,46,1964,20,26,20,1067,897,12,8,6,466,3,3,206,255
27,2020-03-08,A,4,365,0,,,,,,,0,141,,,,
27,2020-03-08,B,19,780,6,,,,,,,2,168,,,,
27,2020-03-08,C,9,377,2,,,,,,,3,85,,,,
27,2020-03-08,D,4,151,2,,,,,,,1,25,,,,
27,2020-03-08,E,10,291,10,,,,,,,0,37,,,,
27,2020-03-09,0,52,2095,13,20,32,1078,1017,6,7,3,348,2,1,148,199
27,2020-03-09,A,7,361,0,,,,,,,1,71,,,,
27,2020-03-09,B,24,779,5,,,,,,,1,176,,,,
27,2020-03-09,C,12,399,3,,,,,,,1,63,,,,
27,2020-03-09,D,3,184,1,,,,,,,0,18,,,,
27,2020-03-09,E,6,372,4,,,,,,,0,20,,,,
27,2020-03-10,0,47,1789,28,25,22,926,863,13,15,5,334,1,4,139,195
27,2020-03-10,A,1,269,0,,,,,,,1,89,,,,
27,2020-03-10,B,12,690,3,,,,,,,2,167,,,,
27,2020-03-10,C,10,339,5,,,,,,,0,47,,,,
27,2020-03-10,D,2,176,1,,,,,,,1,14,,,,
27,2020-03-10,E,22,315,19,,,,,,,1,16,,,,
27,2020-03-11,0,58,1749,16,26,32,922,827,8,8,5,341,4,1,148,190
27,2020-03-11,A,3,317,1,,,,,,,1,90,,,,
27,2020-03-11,B,31,603,2,,,,,,,1,163,,,,
27,2020-03-11,C,13,348,2,,,,,,,2,52,,,,
27,2020-03-11,D,4,169,4,,,,,,,0,11,,,,
27,2020-03-11,E,7,312,7,,,,,,,1,22,,,,
27,2020-03-12,0,90,1878,34,41,49,963,915,19,15,9,331,5,4,155,175
27,2020-03-12,A,1,319,1,,,,,,,1,84,,,,
27,2020-03-12,B,37,712,4,,,,,,,5,166,,,,
27,2020-03-12,C,22,378,8,,,,,,,1,43,,,,
27,2020-03-12,D,14,170,7,,,,,,,0,10,,,,
27,2020-03-12,E,16,299,14,,,,,,,2,27,,,,
27,2020-03-13,0,96,1699,44,51,45,897,801,26,18,10,319,5,5,132,186
27,2020-03-13,A,2,275,0,,,,,,,1,82,,,,
27,2020-03-13,B,32,580,7,,,,,,,6,146,,,,
27,2020-03-13,C,32,371,15,,,,,,,1,51,,,,
27,2020-03-13,D,11,183,7,,,,,,,2,15,,,,
27,2020-03-13,E,19,290,15,,,,,,,0,25,,,,
27,2020-03-14,0,82,1682,29,42,40,883,799,18,11,28,421,14,14,200,221
27,2020-03-14,A,6,308,0,,,,,,,4,130,,,,
27,2020-03-14,B,34,594,7,,,,,,,14,157,,,,
27,2020-03-14,C,23,365,7,,,,,,,8,78,,,,
27,2020-03-14,D,7,157,4,,,,,,,1,27,,,,
27,2020-03-14,E,12,258,11,,,,,,,1,27,,,,
27,2020-03-15,0,68,1531,28,33,35,805,725,15,13,30,358,10,20,149,206
27,2020-03-15,A,2,302,0,,,,,,,3,103,,,,
27,2020-03-15,B,22,554,6,,,,,,,17,147,,,,
27,2020-03-15,C,18,309,3,,,,,,,8,59,,,,
27,2020-03-15,D,10,114,6,,,,,,,0,26,,,,
27,2020-03-15,E,16,252,13,,,,,,,2,23,,,,
27,2020-03-16,0,158,1451,38,70,88,795,655,24,14,48,312,8,40,127,185
27,2020-03-16,A,5,212,2,,,,,,,4,66,,,,
27,2020-03-16,B,68,482,5,,,,,,,30,138,,,,
27,2020-03-16,C,47,369,6,,,,,,,10,62,,,,
27,2020-03-16,D,13,147,4,,,,,,,1,25,,,,
27,2020-03-16,E,25,241,21,,,,,,,3,17,,,,
27,2020-03-17,0,151,1139,54,59,92,602,537,31,23,25,214,11,14,111,103
27,2020-03-17,A,6,152,2,,,,,,,1,55,,,,
27,2020-03-17,B,59,394,5,,,,,,,20,94,,,,
27,2020-03-17,C,35,250,10,,,,,,,3,42,,,,
27,2020-03-17,D,15,119,11,,,,,,,0,14,,,,
27,2020-03-17,E,36,224,26,,,,,,,1,9,,,,
27,2020-03-18,0,162,1158,61,68,94,599,559,33,28,43,230,20,23,114,116
27,2020-03-18,A,11,162,2,,,,,,,5,47,,,,
27,2020-03-18,B,65,389,9,,,,,,,28,116,,,,
27,2020-03-18,C,44,268,20,,,,,,,6,42,,,,
27,2020-03-18,D,22,131,16,,,,,,,1,14,,,,
27,2020-03-18,E,20,207,14,,,,,,,3,11,,,,
27,2020-03-19,0,170,1148,64,71,99,593,555,33,31,48,235,21,27,99,136
27,2020-03-19,A,4,143,1,,,,,,,5,39,,,,
27,2020-03-19,B,68,370,10,,,,,,,31,106,,,,
27,2020-03-19,C,59,287,22,,,,,,,11,57,,,,
27,2020-03-19,D,14,121,13,,,,,,,0,16,,,,
27,2020-03-19,E,25,227,18,,,,,,,1,17,,,,
27,2020-03-20,0,204,1153,89,95,109,586,567,51,38,35,197,15,20,92,105
27,2020-03-20,A,5,141,2,,,,,,,3,38,,,,
27,2020-03-20,B,73,396,13,,,,,,,22,103,,,,
27,2020-03-20,C,45,239,12,,,,,,,5,31,,,,
27,2020-03-20,D,34,148,20,,,,,,,2,7,,,,
27,2020-03-20,E,47,229,42,,,,,,,3,16,,,,
27,2020-03-21,0,130,982,49,54,76,492,490,24,25,67,325,28,39,122,202
27,2020-03-21,A,2,140,0,,,,,,,4,63,,,,
27,2020-03-21,B,49,352,7,,,,,,,39,128,,,,
27,2020-03-21,C,43,225,14,,,,,,,12,69,,,,
27,2020-03-21,D,15,97,10,,,,,,,8,32,,,,
27,2020-03-21,E,21,168,18,,,,,,,4,33,,,,
28,2020-02-24,0,0,2497,0,0,0,1264,1233,0,0,0,706,0,0,302,404
28,2020-02-24,A,0,488,0,,,,,,,0,176,,,,
28,2020-02-24,B,0,944,0,,,,,,,0,346,,,,
28,2020-02-24,C,0,511,0,,,,,,,0,100,,,,
28,2020-02-24,D,0,229,0,,,,,,,0,31,,,,
28,2020-02-24,E,0,325,0,,,,,,,0,53,,,,
28,2020-02-25,0,0,2116,0,0,0,1084,1032,0,0,0,649,0,0,263,386
28,2020-02-25,A,0,424,0,,,,,,,0,172,,,,
28,2020-02-25,B,0,733,0,,,,,,,0,315,,,,
28,2020-02-25,C,0,407,0,,,,,,,0,91,,,,
28,2020-02-25,D,0,196,0,,,,,,,0,24,,,,
28,2020-02-25,E,0,356,0,,,,,,,0,47,,,,
28,2020-02-26,0,0,2129,0,0,0,1113,1016,0,0,0,668,0,0,298,370
28,2020-02-26,A,0,394,0,,,,,,,0,167,,,,
28,2020-02-26,B,0,800,0,,,,,,,0,340,,,,
28,2020-02-26,C,0,446,0,,,,,,,0,89,,,,
28,2020-02-26,D,0,187,0,,,,,,,0,22,,,,
28,2020-02-26,E,0,302,0,,,,,,,0,50,,,,
28,2020-02-27,0,0,2144,0,0,0,1037,1105,0,0,0,605,0,0,252,352
28,2020-02-27,A,0,434,0,,,,,,,0,145,,,,
28,2020-02-27,B,0,758,0,,,,,,,0,294,,,,
28,2020-02-27,C,0,403,0,,,,,,,0,98,,,,
28,2020-02-27,D,0,209,0,,,,,,,0,18,,,,
28,2020-02-27,E,0,340,0,,,,,,,0,50,,,,
28,2020-02-28,0,1,1985,1,1,0,979,1005,1,0,0,587,0,0,266,321
28,2020-02-28,A,0,386,0,,,,,,,0,171,,,,
28,2020-02-28,B,0,699,0,,,,,,,0,265,,,,
28,2020-02-28,C,1,385,1,,,,,,,0,91,,,,
28,2020-02-28,D,0,179,0,,,,,,,0,29,,,,
28,2020-02-28,E,0,336,0,,,,,,,0,31,,,,
28,2020-02-29,0,0,1939,0,0,0,956,982,0,0,0,788,0,0,344,444
28,2020-02-29,A,0,431,0,,,,,,,0,249,,,,
28,2020-02-29,B,0,702,0,,,,,,,0,344,,,,
28,2020-02-29,C,0,363,0,,,,,,,0,113,,,,
28,2020-02-29,D,0,144,0,,,,,,,0,25,,,,
28,2020-02-29,E,0,298,0,,,,,,,0,57,,,,
28,2020-03-01,0,0,1945,0,0,0,987,955,0,0,0,774,0,0,334,440
28,2020-03-01,A,0,430,0,,,,,,,0,274,,,,
28,2020-03-01,B,0,705,0,,,,,,,0,306,,,,
28,2020-03-01,C,0,385,0,,,,,,,0,114,,,,
28,2020-03-01,D,0,143,0,,,,,,,0,28,,,,
28,2020-03-01,E,0,282,0,,,,,,,0,52,,,,
28,2020-03-02,0,1,2348,1,0,1,1232,1116,0,1,0,738,0,0,315,423
28,2020-03-02,A,0,515,0,,,,,,,0,168,,,,
28,2020-03-02,B,1,855,1,,,,,,,0,395,,,,
28,2020-03-02,C,0,427,0,,,,,,,0,119,,,,
28,2020-03-02,D,0,221,0,,,,,,,0,29,,,,
28,2020-03-02,E,0,330,0,,,,,,,0,27,,,,
28,2020-03-03,0,1,2258,0,1,0,1153,1105,0,0,1,623,1,0,266,357
28,2020-03-03,A,0,560,0,,,,,,,0,165,,,,
28,2020-03-03,B,1,786,0,,,,,,,1,305,,,,
28,2020-03-03,C,0,407,0,,,,,,,0,103,,,,
28,2020-03-03,D,0,189,0,,,,,,,0,23,,,,
28,2020-03-03,E,0,316,0,,,,,,,0,27,,,,
28,2020-03-04,0,4,2160,1,3,1,1118,1040,1,0,0,611,0,0,271,340
28,2020-03-04,A,0,486,0,,,,,,,0,161,,,,
28,2020-03-04,B,2,778,0,,,,,,,0,324,,,,
28,2020-03-04,C,2,401,1,,,,,,,0,72,,,,
28,2020-03-04,D,0,177,0,,,,,,,0,23,,,,
28,2020-03-04,E,0,318,0,,,,,,,0,31,,,,
28,2020-03-05,0,5,2305,4,2,3,1129,1174,2,2,2,683,1,1,307,376
28,2020-03-05,A,0,533,0,,,,,,,1,186,,,,
28,2020-03-05,B,2,838,1,,,,,,,1,344,,,,
28,2020-03-05,C,2,409,2,,,,,,,0,95,,,,
28,2020-03-05,D,1,179,1,,,,,,,0,20,,,,
28,2020-03-05,E,0,346,0,,,,,,,0,38,,,,
28,2020-03-06,0,2,2237,0,2,0,1143,1094,0,0,2,629,2,0,263,365
28,2020-03-06,A,2,537,0,,,,,,,0,187,,,,
28,2020-03-06,B,0,783,0,,,,,,,2,294,,,,
28,2020-03-06,C,0,374,0,,,,,,,0,84,,,,
28,2020-03-06,D,0,185,0,,,,,,,0,23,,,,
28,2020-03-06,E,0,358,0,,,,,,,0,41,,,,
28,2020-03-07,0,3,2133,2,2,1,1157,976,1,1,0,761,0,0,328,433
28,2020-03-07,A,0,507,0,,,,,,,0,259,,,,
28,2020-03-07,B,3,782,2,,,,,,,0,301,,,,
28,2020-03-07,C,0,366,0,,,,,,,0,117,,,,
28,2020-03-07,D,0,194,0,,,,,,,0,25,,,,
28,2020-03-07,E,0,284,0,,,,,,,0,59,,,,
28,2020-03-08,0,2,2012,1,0,2,1022,989,0,1,1,688,0,1,316,372
28,2020-03-08,A,0,465,0,,,,,,,0,276,,,,
28,2020-03-08,B,2,809,1,,,,,,,0,257,,,,
28,2020-03-08,C,0,345,0,,,,,,,0,97,,,,
28,2020-03-08,D,0,149,0,,,,,,,1,23,,,,
28,2020-03-08,E,0,244,0,,,,,,,0,35,,,,
28,2020-03-09,0,10,2543,1,2,8,1276,1264,1,0,0,676,0,0,279,397
28,2020-03-09,A,1,649,0,,,,,,,0,216,,,,
28,2020-03-09,B,0,943,0,,,,,,,0,331,,,,
28,2020-03-09,C,2,445,0,,,,,,,0,82,,,,
28,2020-03-09,D,6,186,1,,,,,,,0,16,,,,
28,2020-03-09,E,1,320,0,,,,,,,0,31,,,,
28,2020-03-10,0,18,2349,1,6,12,1204,1145,1,0,7,652,2,5,285,367
28,2020-03-10,A,1,574,0,,,,,,,1,172,,,,
28,2020-03-10,B,7,865,0,,,,,,,5,345,,,,
28,2020-03-10,C,3,418,1,,,,,,,1,90,,,,
28,2020-03-10,D,6,185,0,,,,,,,0,16,,,,
28,2020-03-10,E,1,307,0,,,,,,,0,29,,,,
28,2020-03-11,0,18,2221,2,11,7,1144,1077,1,1,7,633,3,4,278,354
28,2020-03-11,A,2,522,1,,,,,,,1,179,,,,
28,2020-03-11,B,6,847,0,,,,,,,5,307,,,,
28,2020-03-11,C,5,378,1,,,,,,,1,94,,,,
28,2020-03-11,D,3,174,0,,,,,,,0,20,,,,
28,2020-03-11,E,2,300,0,,,,,,,0,33,,,,
28,2020-03-12,0,32,2222,2,21,11,1136,1086,2,0,1,607,0,1,275,332
28,2020-03-12,A,7,561,0,,,,,,,0,169,,,,
28,2020-03-12,B,17,813,0,,,,,,,1,295,,,,
28,2020-03-12,C,5,384,0,,,,,,,0,107,,,,
28,2020-03-12,D,1,173,0,,,,,,,0,10,,,,
28,2020-03-12,E,2,291,2,,,,,,,0,26,,,,
28,2020-03-13,0,28,1937,9,14,14,1031,905,7,2,12,635,5,7,292,343
28,2020-03-13,A,0,484,0,,,,,,,2,176,,,,
28,2020-03-13,B,20,692,4,,,,,,,7,297,,,,
28,2020-03-13,C,3,340,0,,,,,,,3,100,,,,
28,2020-03-13,D,1,159,1,,,,,,,0,20,,,,
28,2020-03-13,E,4,262,4,,,,,,,0,42,,,,
28,2020-03-14,0,29,1844,4,11,18,927,916,2,2,19,833,7,12,364,469
28,2020-03-14,A,1,418,0,,,,,,,2,294,,,,
28,2020-03-14,B,15,662,0,,,,,,,13,350,,,,
28,2020-03-14,C,11,376,2,,,,,,,2,106,,,,
28,2020-03-14,D,0,146,0,,,,,,,0,25,,,,
28,2020-03-14,E,2,242,2,,,,,,,2,58,,,,
28,2020-03-15,0,43,1598,4,7,36,830,766,1,3,31,794,10,21,331,463
28,2020-03-15,A,1,412,0,,,,,,,8,315,,,,
28,2020-03-15,B,26,568,2,,,,,,,18,306,,,,
28,2020-03-15,C,13,291,0,,,,,,,5,106,,,,
28,2020-03-15,D,1,118,0,,,,,,,0,23,,,,
28,2020-03-15,E,2,209,2,,,,,,,0,44,,,,
28,2020-03-16,0,52,1525,3,21,31,816,708,3,0,77,684,29,48,281,403
28,2020-03-16,A,0,284,0,,,,,,,13,198,,,,
28,2020-03-16,B,33,560,1,,,,,,,45,315,,,,
28,2020-03-16,C,16,318,1,,,,,,,18,127,,,,
28,2020-03-16,D,1,160,0,,,,,,,0,16,,,,
28,2020-03-16,E,2,203,1,,,,,,,1,28,,,,
28,2020-03-17,0,56,1300,8,12,44,685,615,3,5,32,379,16,16,159,220
28,2020-03-17,A,1,229,1,,,,,,,8,103,,,,
28,2020-03-17,B,29,487,1,,,,,,,18,176,,,,
28,2020-03-17,C,22,281,4,,,,,,,5,66,,,,
28,2020-03-17,D,0,99,0,,,,,,,1,15,,,,
28,2020-03-17,E,4,204,2,,,,,,,0,19,,,,
28,2020-03-18,0,95,1332,15,35,60,695,637,9,6,42,325,19,23,150,175
28,2020-03-18,A,0,265,0,,,,,,,5,87,,,,
28,2020-03-18,B,47,441,1,,,,,,,24,152,,,,
28,2020-03-18,C,32,277,4,,,,,,,9,44,,,,
28,2020-03-18,D,6,121,3,,,,,,,2,22,,,,
28,2020-03-18,E,10,228,7,,,,,,,2,19,,,,
28,2020-03-19,0,85,1206,9,35,50,633,572,6,3,53,407,26,27,176,231
28,2020-03-19,A,1,225,0,,,,,,,10,113,,,,
28,2020-03-19,B,51,448,2,,,,,,,29,190,,,,
28,2020-03-19,C,28,247,5,,,,,,,12,68,,,,
28,2020-03-19,D,5,112,2,,,,,,,1,14,,,,
28,2020-03-19,E,0,174,0,,,,,,,1,22,,,,
28,2020-03-20,0,50,975,11,20,30,490,485,6,5,72,337,28,44,166,171
28,2020-03-20,A,1,179,0,,,,,,,11,90,,,,
28,2020-03-20,B,18,310,2,,,,,,,47,151,,,,
28,2020-03-20,C,18,207,0,,,,,,,9,52,,,,
28,2020-03-20,D,6,100,5,,,,,,,4,20,,,,
28,2020-03-20,E,7,179,4,,,,,,,1,24,,,,
28,2020-03-21,0,47,940,15,25,22,484,456,11,4,99,519,32,67,216,303
28,2020-03-21,A,0,184,0,,,,,,,10,142,,,,
28,2020-03-21,B,20,312,2,,,,,,,61,223,,,,
28,2020-03-21,C,11,195,3,,,,,,,21,91,,,,
